# energy s(up) s(down) p(up) p(down) d(up) d(down)
-8.835000000000002629e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.825000000000002842e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.815000000000003055e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.805000000000003268e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.795000000000003482e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.785000000000003695e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.775000000000003908e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.765000000000004121e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.755000000000004334e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.745000000000004547e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.735000000000004761e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.725000000000004974e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.715000000000005187e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.705000000000005400e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.695000000000005613e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.685000000000005826e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.675000000000006040e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.665000000000006253e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.655000000000006466e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.645000000000006679e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.635000000000006892e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.625000000000007105e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.615000000000007319e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.605000000000007532e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.595000000000007745e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.585000000000007958e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.575000000000008171e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.565000000000008384e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.555000000000008598e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.545000000000008811e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.535000000000009024e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.525000000000009237e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.515000000000009450e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.505000000000009663e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.495000000000009877e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.485000000000010090e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.475000000000010303e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.465000000000010516e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.455000000000010729e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.445000000000010942e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.435000000000011156e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.425000000000011369e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.415000000000011582e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.405000000000011795e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.395000000000012008e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.385000000000012221e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.375000000000012434e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.365000000000012648e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.355000000000012861e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.345000000000013074e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.335000000000013287e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.325000000000013500e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.315000000000013713e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.305000000000013927e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.295000000000014140e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.285000000000014353e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.275000000000014566e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.265000000000014779e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.255000000000014992e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.245000000000015206e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.235000000000015419e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.225000000000015632e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.215000000000015845e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.205000000000016058e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.195000000000016271e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.185000000000016485e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.175000000000016698e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.165000000000016911e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.155000000000017124e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.145000000000017337e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.135000000000017550e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.125000000000017764e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.115000000000017977e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.105000000000018190e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.095000000000018403e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.085000000000018616e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.075000000000018829e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.065000000000019043e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.055000000000019256e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.045000000000019469e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.035000000000019682e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.025000000000019895e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.015000000000020108e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.005000000000020322e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.995000000000021423e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.985000000000021636e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.975000000000021849e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.965000000000022062e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.955000000000022276e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.945000000000022489e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.935000000000022702e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.925000000000022915e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.915000000000023128e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.905000000000023341e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.895000000000023554e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.885000000000023768e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.875000000000023981e+00 3.020037473739183876e-09 -0.000000000000000000e+00 3.114646311307626649e-09 -0.000000000000000000e+00 2.475114049769854544e-06 -0.000000000000000000e+00
-7.865000000000024194e+00 1.756395005580362071e-08 -0.000000000000000000e+00 1.599323140975289682e-08 -0.000000000000000000e+00 1.361465846851189925e-05 -0.000000000000000000e+00
-7.855000000000024407e+00 4.028515620396127522e-08 -0.000000000000000000e+00 3.471702762717427409e-08 -0.000000000000000000e+00 3.013956827098839567e-05 -0.000000000000000000e+00
-7.845000000000024620e+00 5.931821449109608170e-08 -0.000000000000000000e+00 5.108442181138250963e-08 -0.000000000000000000e+00 4.436205537002640086e-05 -0.000000000000000000e+00
-7.835000000000024833e+00 8.647867290949882562e-08 -0.000000000000000000e+00 7.442401962967731293e-08 -0.000000000000000000e+00 6.464939675310620959e-05 -0.000000000000000000e+00
-7.825000000000025047e+00 1.248268035316884143e-07 -0.000000000000000000e+00 1.073535540828878051e-07 -0.000000000000000000e+00 9.328148372869366053e-05 -0.000000000000000000e+00
-7.815000000000025260e+00 1.783957597433825619e-07 -0.000000000000000000e+00 1.533198429220197236e-07 -0.000000000000000000e+00 1.332614488265614712e-04 -0.000000000000000000e+00
-7.805000000000025473e+00 2.524288606130017525e-07 -0.000000000000000000e+00 2.167998152484710532e-07 -0.000000000000000000e+00 1.884914682194915750e-04 -0.000000000000000000e+00
-7.795000000000025686e+00 3.536480307982334677e-07 -0.000000000000000000e+00 3.035274835501350818e-07 -0.000000000000000000e+00 2.639714201873832032e-04 -0.000000000000000000e+00
-7.785000000000025899e+00 4.905476437728161669e-07 -0.000000000000000000e+00 4.207418122844278431e-07 -0.000000000000000000e+00 3.660160486793181587e-04 -0.000000000000000000e+00
-7.775000000000026112e+00 6.737035112439819460e-07 -0.000000000000000000e+00 5.774466013521020978e-07 -0.000000000000000000e+00 5.024829348915516025e-04 -0.000000000000000000e+00
-7.765000000000026326e+00 9.195033148556038610e-07 -0.000000000000000000e+00 7.850070666137176267e-07 -0.000000000000000000e+00 7.058570220887865846e-04 -0.000000000000000000e+00
-7.755000000000026539e+00 1.238402568140946994e-06 -0.000000000000000000e+00 1.056199478776440117e-06 -0.000000000000000000e+00 9.531026213075914719e-04 -0.000000000000000000e+00
-7.745000000000026752e+00 1.651447400028654039e-06 -0.000000000000000000e+00 1.407014948084392698e-06 -0.000000000000000000e+00 1.274626569801207143e-03 -0.000000000000000000e+00
-7.735000000000026965e+00 2.183518356910944573e-06 -0.000000000000000000e+00 1.852382951410425929e-06 -0.000000000000000000e+00 1.701570887201738413e-03 -0.000000000000000000e+00
-7.725000000000027178e+00 2.857818930447303951e-06 -0.000000000000000000e+00 2.416476439138623979e-06 -0.000000000000000000e+00 2.245399083485482769e-03 -0.000000000000000000e+00
-7.715000000000027391e+00 3.703182693142302990e-06 -0.000000000000000000e+00 3.125330970514516048e-06 -0.000000000000000000e+00 2.945435507879640407e-03 -0.000000000000000000e+00
-7.705000000000027605e+00 4.748871752998548919e-06 -0.000000000000000000e+00 3.999610782750954149e-06 -0.000000000000000000e+00 3.803671441022575452e-03 -0.000000000000000000e+00
-7.695000000000027818e+00 6.030328079718704485e-06 -0.000000000000000000e+00 5.067575101758837947e-06 -0.000000000000000000e+00 4.867863384393435536e-03 -0.000000000000000000e+00
-7.685000000000028031e+00 7.582870037212203254e-06 -0.000000000000000000e+00 6.356835062919935576e-06 -0.000000000000000000e+00 6.174434085095643551e-03 -0.000000000000000000e+00
-7.675000000000028244e+00 9.443074083534016541e-06 -0.000000000000000000e+00 7.893240163806936293e-06 -0.000000000000000000e+00 7.778530030787202294e-03 -0.000000000000000000e+00
-7.665000000000028457e+00 1.164466714883586431e-05 -0.000000000000000000e+00 9.705083664800652471e-06 -0.000000000000000000e+00 9.699889742710960175e-03 -0.000000000000000000e+00
-7.655000000000028670e+00 1.422131188631619467e-05 -0.000000000000000000e+00 1.181357518504219573e-05 -0.000000000000000000e+00 1.199844211576989866e-02 -0.000000000000000000e+00
-7.645000000000028884e+00 1.719923034337515435e-05 -0.000000000000000000e+00 1.423647479588974218e-05 -0.000000000000000000e+00 1.471152813719322008e-02 -0.000000000000000000e+00
-7.635000000000029097e+00 2.060034976503377537e-05 -0.000000000000000000e+00 1.698475681279617373e-05 -0.000000000000000000e+00 1.789070106394923670e-02 -0.000000000000000000e+00
-7.625000000000029310e+00 2.443724867246178283e-05 -0.000000000000000000e+00 2.006157572518013198e-05 -0.000000000000000000e+00 2.158931696759999741e-02 -0.000000000000000000e+00
-7.615000000000029523e+00 2.871282695786085064e-05 -0.000000000000000000e+00 2.346062086237236667e-05 -0.000000000000000000e+00 2.585565683819635030e-02 -0.000000000000000000e+00
-7.605000000000029736e+00 3.341565643106193687e-05 -0.000000000000000000e+00 2.715946039256739102e-05 -0.000000000000000000e+00 3.072571727816794662e-02 -0.000000000000000000e+00
-7.595000000000029949e+00 3.852127169858803187e-05 -0.000000000000000000e+00 3.112684574707540701e-05 -0.000000000000000000e+00 3.624848392496421434e-02 -0.000000000000000000e+00
-7.585000000000030163e+00 4.398761817428648317e-05 -0.000000000000000000e+00 3.531216804401129283e-05 -0.000000000000000000e+00 4.244331785087519793e-02 -0.000000000000000000e+00
-7.575000000000030376e+00 4.976031866529768603e-05 -0.000000000000000000e+00 3.965657283472759733e-05 -0.000000000000000000e+00 4.935057269865115309e-02 -0.000000000000000000e+00
-7.565000000000030589e+00 5.576860418388888529e-05 -0.000000000000000000e+00 4.408582998882091950e-05 -0.000000000000000000e+00 5.699468692968116812e-02 -0.000000000000000000e+00
-7.555000000000030802e+00 6.192774005294807301e-05 -0.000000000000000000e+00 4.851398233817064761e-05 -0.000000000000000000e+00 6.539318606568296499e-02 -0.000000000000000000e+00
-7.545000000000031015e+00 6.814309984192429379e-05 -0.000000000000000000e+00 5.284462195141793645e-05 -0.000000000000000000e+00 7.457018120635294789e-02 -0.000000000000000000e+00
-7.535000000000031228e+00 7.430731765955060598e-05 -0.000000000000000000e+00 5.697823668608811653e-05 -0.000000000000000000e+00 8.451917981864559559e-02 -0.000000000000000000e+00
-7.525000000000031442e+00 8.030896105055705171e-05 -0.000000000000000000e+00 6.080829084589015531e-05 -0.000000000000000000e+00 9.523081689295363750e-02 -0.000000000000000000e+00
-7.515000000000031655e+00 8.603540220737738759e-05 -0.000000000000000000e+00 6.423372288573714350e-05 -0.000000000000000000e+00 1.066979606509635553e-01 -0.000000000000000000e+00
-7.505000000000031868e+00 9.138133225444411618e-05 -0.000000000000000000e+00 6.715420724935254127e-05 -0.000000000000000000e+00 1.189163362689528158e-01 -0.000000000000000000e+00
-7.495000000000032081e+00 9.623789850551005927e-05 -0.000000000000000000e+00 6.949535403841555260e-05 -0.000000000000000000e+00 1.318312310589608849e-01 -0.000000000000000000e+00
-7.485000000000032294e+00 1.005146368445597194e-04 -0.000000000000000000e+00 7.117824132687700859e-05 -0.000000000000000000e+00 1.453954426655702237e-01 -0.000000000000000000e+00
-7.475000000000032507e+00 1.041364935313379155e-04 -0.000000000000000000e+00 7.215496255732838614e-05 -0.000000000000000000e+00 1.595686085307082558e-01 -0.000000000000000000e+00
-7.465000000000032720e+00 1.070491357859739746e-04 -0.000000000000000000e+00 7.240640902065076129e-05 -0.000000000000000000e+00 1.743058794049019422e-01 -0.000000000000000000e+00
-7.455000000000032934e+00 1.092110517393047437e-04 -0.000000000000000000e+00 7.191707649686429962e-05 -0.000000000000000000e+00 1.895151893196570236e-01 -0.000000000000000000e+00
-7.445000000000033147e+00 1.106065528403500956e-04 -0.000000000000000000e+00 7.070989244827003252e-05 -0.000000000000000000e+00 2.051157798579186786e-01 -0.000000000000000000e+00
-7.435000000000033360e+00 1.112460414084305159e-04 -0.000000000000000000e+00 6.883146065156546859e-05 -0.000000000000000000e+00 2.210436815128631327e-01 -0.000000000000000000e+00
-7.425000000000033573e+00 1.111521021944953747e-04 -0.000000000000000000e+00 6.635197527938780976e-05 -0.000000000000000000e+00 2.371652437210608477e-01 -0.000000000000000000e+00
