# energy s(up) s(down) p(up) p(down)
-8.145000000000017337e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.135000000000017550e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.125000000000017764e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.115000000000017977e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.105000000000018190e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.095000000000018403e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.085000000000018616e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.075000000000018829e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.065000000000019043e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.055000000000019256e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.045000000000019469e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.035000000000019682e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.025000000000019895e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.015000000000020108e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-8.005000000000020322e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.995000000000021423e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.985000000000021636e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.975000000000021849e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.965000000000022062e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.955000000000022276e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.945000000000022489e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.935000000000022702e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.925000000000022915e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.915000000000023128e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.905000000000023341e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.895000000000023554e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.885000000000023768e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-7.875000000000023981e+00 -5.722851484941724960e-10 -0.000000000000000000e+00 9.081493146129307955e-11 -0.000000000000000000e+00
-7.865000000000024194e+00 -1.239047526832551867e-09 -0.000000000000000000e+00 -1.202504868254580371e-09 -0.000000000000000000e+00
-7.855000000000024407e+00 -2.583988611006970902e-09 -0.000000000000000000e+00 -3.536893551242506415e-09 -0.000000000000000000e+00
-7.845000000000024620e+00 -3.790396491738638045e-09 -0.000000000000000000e+00 -5.226612502761783162e-09 -0.000000000000000000e+00
-7.835000000000024833e+00 -5.505135162862079065e-09 -0.000000000000000000e+00 -7.646833268445303325e-09 -0.000000000000000000e+00
-7.825000000000025047e+00 -7.916636930217290675e-09 -0.000000000000000000e+00 -1.107658821059959985e-08 -0.000000000000000000e+00
-7.815000000000025260e+00 -1.127205140601362435e-08 -0.000000000000000000e+00 -1.588523111224203039e-08 -0.000000000000000000e+00
-7.805000000000025473e+00 -1.589112980125993653e-08 -0.000000000000000000e+00 -2.255507458782316330e-08 -0.000000000000000000e+00
-7.795000000000025686e+00 -2.218177305480136423e-08 -0.000000000000000000e+00 -3.170722713851669103e-08 -0.000000000000000000e+00
-7.785000000000025899e+00 -3.065684733418402012e-08 -0.000000000000000000e+00 -4.413016877830286689e-08 -0.000000000000000000e+00
-7.775000000000026112e+00 -4.195160243694377514e-08 -0.000000000000000000e+00 -6.081018192704293304e-08 -0.000000000000000000e+00
-7.765000000000026326e+00 -7.455701428165613183e-08 -0.000000000000000000e+00 -9.561013253021668085e-08 -0.000000000000000000e+00
-7.755000000000026539e+00 -1.025514163592914741e-07 -0.000000000000000000e+00 -1.308336926745004488e-07 -0.000000000000000000e+00
-7.745000000000026752e+00 -1.399340915777362918e-07 -0.000000000000000000e+00 -1.774488357365190763e-07 -0.000000000000000000e+00
-7.735000000000026965e+00 -2.093188483432331037e-07 -0.000000000000000000e+00 -2.531413727377055076e-07 -0.000000000000000000e+00
-7.725000000000027178e+00 -3.003719396315883453e-07 -0.000000000000000000e+00 -3.494622370568316977e-07 -0.000000000000000000e+00
-7.715000000000027391e+00 -4.058831312636151367e-07 -0.000000000000000000e+00 -4.643865673052914055e-07 -0.000000000000000000e+00
-7.705000000000027605e+00 -5.460164386778590382e-07 -0.000000000000000000e+00 -6.148837044278165427e-07 -0.000000000000000000e+00
-7.695000000000027818e+00 -7.296743848408638107e-07 -0.000000000000000000e+00 -8.079970283272387396e-07 -0.000000000000000000e+00
-7.685000000000028031e+00 -9.686827515252658194e-07 -0.000000000000000000e+00 -1.053851744407344130e-06 -0.000000000000000000e+00
-7.675000000000028244e+00 -1.287452846193050672e-06 -0.000000000000000000e+00 -1.359268368626508850e-06 -0.000000000000000000e+00
-7.665000000000028457e+00 -1.688978147831403577e-06 -0.000000000000000000e+00 -1.745389379166631244e-06 -0.000000000000000000e+00
-7.655000000000028670e+00 -2.202142598239791850e-06 -0.000000000000000000e+00 -2.221995782623279258e-06 -0.000000000000000000e+00
-7.645000000000028884e+00 -2.850657669676349190e-06 -0.000000000000000000e+00 -2.812336017638466595e-06 -0.000000000000000000e+00
-7.635000000000029097e+00 -3.665665728059677801e-06 -0.000000000000000000e+00 -3.534019260003434241e-06 -0.000000000000000000e+00
-7.625000000000029310e+00 -4.683981673198817558e-06 -0.000000000000000000e+00 -4.403908864731347154e-06 -0.000000000000000000e+00
-7.615000000000029523e+00 -5.942219249169472119e-06 -0.000000000000000000e+00 -5.445474059267368302e-06 -0.000000000000000000e+00
-7.605000000000029736e+00 -7.502108089664034594e-06 -0.000000000000000000e+00 -6.697199027985520273e-06 -0.000000000000000000e+00
-7.595000000000029949e+00 -9.412484791091894264e-06 -0.000000000000000000e+00 -8.179589912284308557e-06 -0.000000000000000000e+00
-7.585000000000030163e+00 -1.170222103336680499e-05 -0.000000000000000000e+00 -9.911803627615888075e-06 -0.000000000000000000e+00
-7.575000000000030376e+00 -1.444554976578297016e-05 -0.000000000000000000e+00 -1.192308136085038843e-05 -0.000000000000000000e+00
-7.565000000000030589e+00 -1.770341864138478584e-05 -0.000000000000000000e+00 -1.423651761354988217e-05 -0.000000000000000000e+00
-7.555000000000030802e+00 -2.153746161939638161e-05 -0.000000000000000000e+00 -1.687158942560909846e-05 -0.000000000000000000e+00
-7.545000000000031015e+00 -2.600626501605402850e-05 -0.000000000000000000e+00 -1.983794739519307811e-05 -0.000000000000000000e+00
-7.535000000000031228e+00 -3.117239946663357162e-05 -0.000000000000000000e+00 -2.314779675010931973e-05 -0.000000000000000000e+00
-7.525000000000031442e+00 -3.708110843781555697e-05 -0.000000000000000000e+00 -2.680132444509248583e-05 -0.000000000000000000e+00
-7.515000000000031655e+00 -4.377353018019679206e-05 -0.000000000000000000e+00 -3.078449079167607368e-05 -0.000000000000000000e+00
-7.505000000000031868e+00 -5.128362423082476250e-05 -0.000000000000000000e+00 -3.507938095363464598e-05 -0.000000000000000000e+00
-7.495000000000032081e+00 -5.962074896733230816e-05 -0.000000000000000000e+00 -3.963880950821903175e-05 -0.000000000000000000e+00
-7.485000000000032294e+00 -6.877107458721607878e-05 -0.000000000000000000e+00 -4.440178888230062718e-05 -0.000000000000000000e+00
-7.475000000000032507e+00 -7.871375758098786825e-05 -0.000000000000000000e+00 -4.930603111793228547e-05 -0.000000000000000000e+00
-7.465000000000032720e+00 -8.940716662089968762e-05 -0.000000000000000000e+00 -5.427142167004721636e-05 -0.000000000000000000e+00
-7.455000000000032934e+00 -1.007732463525993908e-04 -0.000000000000000000e+00 -5.919655696889121482e-05 -0.000000000000000000e+00
-7.445000000000033147e+00 -1.127167992873613503e-04 -0.000000000000000000e+00 -6.397389876560583574e-05 -0.000000000000000000e+00
-7.435000000000033360e+00 -1.251257669709824574e-04 -0.000000000000000000e+00 -6.850071994892667222e-05 -0.000000000000000000e+00
-7.425000000000033573e+00 -1.378680940035335021e-04 -0.000000000000000000e+00 -7.264120499291906751e-05 -0.000000000000000000e+00
-7.415000000000033786e+00 -1.507961101355251819e-04 -0.000000000000000000e+00 -7.629437857028693328e-05 -0.000000000000000000e+00
-7.405000000000033999e+00 -1.637472297685449050e-04 -0.000000000000000000e+00 -7.934263559794114105e-05 -0.000000000000000000e+00
-7.395000000000034213e+00 -1.765643035154257768e-04 -0.000000000000000000e+00 -8.169866661476945016e-05 -0.000000000000000000e+00
-7.385000000000034426e+00 -1.890802879766026326e-04 -0.000000000000000000e+00 -8.328527412623749687e-05 -0.000000000000000000e+00
-7.375000000000034639e+00 -2.011373071355770578e-04 -0.000000000000000000e+00 -8.405652357340150853e-05 -0.000000000000000000e+00
-7.365000000000034852e+00 -2.125882432575440365e-04 -0.000000000000000000e+00 -8.399629447993967372e-05 -0.000000000000000000e+00
-7.355000000000035065e+00 -2.233011705432524484e-04 -0.000000000000000000e+00 -8.312228766537546935e-05 -0.000000000000000000e+00
-7.345000000000035278e+00 -2.331632218199661667e-04 -0.000000000000000000e+00 -8.148859540722976210e-05 -0.000000000000000000e+00
-7.335000000000035492e+00 -2.420831562168606883e-04 -0.000000000000000000e+00 -7.918597467816731301e-05 -0.000000000000000000e+00
-7.325000000000035705e+00 -2.499926798645204086e-04 -0.000000000000000000e+00 -7.634016095476009022e-05 -0.000000000000000000e+00
-7.315000000000035918e+00 -2.568464895878234348e-04 -0.000000000000000000e+00 -7.310818940357425081e-05 -0.000000000000000000e+00
-7.305000000000036131e+00 -2.626211086804434883e-04 -0.000000000000000000e+00 -6.967282059629369465e-05 -0.000000000000000000e+00
-7.295000000000036344e+00 -2.673126745443797354e-04 -0.000000000000000000e+00 -6.623529663930820168e-05 -0.000000000000000000e+00
-7.285000000000036557e+00 -2.709339116514662346e-04 -0.000000000000000000e+00 -6.300677033300108192e-05 -0.000000000000000000e+00
-7.275000000000036771e+00 -2.735105733795081817e-04 -0.000000000000000000e+00 -6.019884526147110205e-05 -0.000000000000000000e+00
-7.265000000000036984e+00 -2.750776590037502063e-04 -0.000000000000000000e+00 -5.801373097706571697e-05 -0.000000000000000000e+00
-7.255000000000037197e+00 -2.756757068084507087e-04 -0.000000000000000000e+00 -5.663454966570113204e-05 -0.000000000000000000e+00
-7.245000000000037410e+00 -2.753474332889972427e-04 -0.000000000000000000e+00 -5.621632679838711689e-05 -0.000000000000000000e+00
-7.235000000000037623e+00 -2.741349366834578360e-04 -0.000000000000000000e+00 -5.687815926865920802e-05 -0.000000000000000000e+00
-7.225000000000037836e+00 -2.720776173429930952e-04 -0.000000000000000000e+00 -5.869698415970197051e-05 -0.000000000000000000e+00
-7.215000000000038050e+00 -2.692108953002583880e-04 -0.000000000000000000e+00 -6.170327564575756399e-05 -0.000000000000000000e+00
-7.205000000000038263e+00 -2.655657342469475266e-04 -0.000000000000000000e+00 -6.587888427499562953e-05 -0.000000000000000000e+00
-7.195000000000038476e+00 -2.611689173794641593e-04 -0.000000000000000000e+00 -7.115711048231284296e-05 -0.000000000000000000e+00
-7.185000000000038689e+00 -2.560439689394168345e-04 -0.000000000000000000e+00 -7.742498114757316282e-05 -0.000000000000000000e+00
-7.175000000000038902e+00 -2.502125784871228782e-04 -0.000000000000000000e+00 -8.452758219212563027e-05 -0.000000000000000000e+00
-7.165000000000039115e+00 -2.436963637204842383e-04 -0.000000000000000000e+00 -9.227419823490782289e-05 -0.000000000000000000e+00
-7.155000000000039329e+00 -2.365188009848573402e-04 -0.000000000000000000e+00 -1.004459272908043413e-04 -0.000000000000000000e+00
-7.145000000000039542e+00 -2.287071582726417417e-04 -0.000000000000000000e+00 -1.088043777469112491e-04 -0.000000000000000000e+00
-7.135000000000039755e+00 -2.202942805913765515e-04 -0.000000000000000000e+00 -1.171010180414851107e-04 -0.000000000000000000e+00
-7.125000000000039968e+00 -2.113200991033801818e-04 -0.000000000000000000e+00 -1.250867366712727583e-04 -0.000000000000000000e+00
-7.115000000000040181e+00 -2.018327607847267356e-04 -0.000000000000000000e+00 -1.325211801090940349e-04 -0.000000000000000000e+00
-7.105000000000040394e+00 -1.918893025229948196e-04 -0.000000000000000000e+00 -1.391814666188087449e-04 -0.000000000000000000e+00
-7.095000000000040608e+00 -1.815558212800120618e-04 -0.000000000000000000e+00 -1.448699217423760814e-04 -0.000000000000000000e+00
-7.085000000000040821e+00 -1.709071194910573028e-04 -0.000000000000000000e+00 -1.494205428431555067e-04 -0.000000000000000000e+00
-7.075000000000041034e+00 -1.600258319231564487e-04 -0.000000000000000000e+00 -1.527039716950964743e-04 -0.000000000000000000e+00
-7.065000000000041247e+00 -1.490006848215986968e-04 -0.000000000000000000e+00 -1.546308923740103813e-04 -0.000000000000000000e+00
-7.055000000000041460e+00 -1.379261050451464573e-04 -0.000000000000000000e+00 -1.551525151215770750e-04 -0.000000000000000000e+00
-7.045000000000041673e+00 -1.268979860336464445e-04 -0.000000000000000000e+00 -1.542636670287627601e-04 -0.000000000000000000e+00
-7.035000000000041886e+00 -1.160136596478028543e-04 -0.000000000000000000e+00 -1.519995384802707824e-04 -0.000000000000000000e+00
-7.025000000000042100e+00 -1.053665835518297766e-04 -0.000000000000000000e+00 -1.484290783114723222e-04 -0.000000000000000000e+00
-7.015000000000042313e+00 -9.504610413208881370e-05 -0.000000000000000000e+00 -1.436555082831542465e-04 -0.000000000000000000e+00
-7.005000000000042526e+00 -8.513431369434689452e-05 -0.000000000000000000e+00 -1.378092944282432281e-04 -0.000000000000000000e+00
-6.995000000000042739e+00 -7.570391270905781739e-05 -0.000000000000000000e+00 -1.310421723763401406e-04 -0.000000000000000000e+00
-6.985000000000042952e+00 -6.681642906798995112e-05 -0.000000000000000000e+00 -1.235207734163917045e-04 -0.000000000000000000e+00
-6.975000000000043165e+00 -5.852088202421907226e-05 -0.000000000000000000e+00 -1.154201472788271305e-04 -0.000000000000000000e+00
-6.965000000000043379e+00 -5.085295076114943651e-05 -0.000000000000000000e+00 -1.069174626895438303e-04 -0.000000000000000000e+00
-6.955000000000043592e+00 -4.382285948577829924e-05 -0.000000000000000000e+00 -9.817770310568044016e-05 -0.000000000000000000e+00
-6.945000000000043805e+00 -3.746688596998926394e-05 -0.000000000000000000e+00 -8.938505268931296738e-05 -0.000000000000000000e+00
-6.935000000000044018e+00 -3.176383199387910604e-05 -0.000000000000000000e+00 -8.067833924454436453e-05 -0.000000000000000000e+00
-6.925000000000044231e+00 -2.668525358920748687e-05 -0.000000000000000000e+00 -7.218233322270154199e-05 -0.000000000000000000e+00
-6.915000000000044444e+00 -2.222587678272879556e-05 -0.000000000000000000e+00 -6.402824860808286841e-05 -0.000000000000000000e+00
-6.905000000000044658e+00 -1.835896726811019153e-05 -0.000000000000000000e+00 -5.631299526137558445e-05 -0.000000000000000000e+00
-6.895000000000044871e+00 -1.502729016944010679e-05 -0.000000000000000000e+00 -4.909671516750243372e-05 -0.000000000000000000e+00
-6.885000000000045084e+00 -1.218765582193737573e-05 -0.000000000000000000e+00 -4.243360163412165719e-05 -0.000000000000000000e+00
-6.875000000000045297e+00 -9.792938473603359344e-06 -0.000000000000000000e+00 -3.635561047282394407e-05 -0.000000000000000000e+00
-6.865000000000045510e+00 -7.788206937577405733e-06 -0.000000000000000000e+00 -3.087979041917902255e-05 -0.000000000000000000e+00
-6.855000000000045723e+00 -6.140679461754090837e-06 -0.000000000000000000e+00 -2.599601420572228148e-05 -0.000000000000000000e+00
-6.845000000000045937e+00 -4.794303283346892325e-06 -0.000000000000000000e+00 -2.169447957770642750e-05 -0.000000000000000000e+00
-6.835000000000046150e+00 -3.707518480539267960e-06 -0.000000000000000000e+00 -1.794269375546229668e-05 -0.000000000000000000e+00
-6.825000000000046363e+00 -2.838818149833217325e-06 -0.000000000000000000e+00 -1.470850681068965487e-05 -0.000000000000000000e+00
